epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,3714.63,0.9154,1.00527,0.01079,0.76938,0.56012,0.65632,0.50436,1.0278,1.55004,0.01229,0.00634,0.00634,0.00634
63,3774.25,0.90389,0.95548,0.01047,0.69325,0.56317,0.64575,0.48708,1.04915,1.59452,0.01254,0.00628,0.00628,0.00628
64,3833.86,0.90716,0.96793,0.01061,0.76012,0.56431,0.66455,0.50577,1.05393,1.49196,0.01267,0.00622,0.00622,0.00622
65,3893.55,0.89677,0.94405,0.0106,0.74518,0.57839,0.65352,0.50132,1.04328,1.54257,0.01241,0.00616,0.00616,0.00616
66,3953.08,0.8843,0.95129,0.01044,0.73014,0.60731,0.67867,0.5076,1.04526,1.4286,0.0127,0.0061,0.0061,0.0061
67,4012.71,0.89513,0.95054,0.0105,0.72718,0.57203,0.64458,0.49297,1.03751,1.59024,0.01227,0.00604,0.00604,0.00604
68,4072.32,0.87912,0.92637,0.0105,0.77345,0.57078,0.66326,0.50825,1.02302,1.51421,0.01212,0.00598,0.00598,0.00598
69,4132.1,0.87461,0.9348,0.01052,0.75193,0.56773,0.65335,0.49635,1.02663,1.60238,0.01211,0.00592,0.00592,0.00592
70,4191.73,0.86956,0.92618,0.01004,0.81344,0.53757,0.65925,0.50839,1.04971,1.62038,0.01243,0.00586,0.00586,0.00586
71,4251.48,0.86494,0.91078,0.01015,0.72453,0.60426,0.66328,0.49825,1.03279,1.57865,0.01215,0.0058,0.0058,0.0058
72,4311.08,0.87395,0.89607,0.01019,0.75234,0.58721,0.6666,0.51129,1.04179,1.58746,0.01241,0.00574,0.00574,0.00574
73,4370.81,0.85734,0.89723,0.01005,0.82335,0.54186,0.65598,0.50719,1.03454,1.60551,0.012,0.00568,0.00568,0.00568
74,4430.39,0.86352,0.91007,0.01012,0.73687,0.59209,0.67121,0.51352,1.0562,1.59686,0.0126,0.00562,0.00562,0.00562
75,4490.11,0.84975,0.90385,0.01003,0.77554,0.56164,0.65611,0.50106,1.03955,1.59129,0.0124,0.00556,0.00556,0.00556
76,4549.71,0.84582,0.89177,0.01014,0.70497,0.61187,0.66428,0.50197,1.04364,1.55814,0.01236,0.0055,0.0055,0.0055
77,4609.35,0.85301,0.88807,0.01008,0.73339,0.56943,0.65074,0.49696,1.05573,1.68884,0.01266,0.00544,0.00544,0.00544
78,4669.01,0.85319,0.88577,0.01,0.79572,0.58143,0.66741,0.51439,1.00825,1.58669,0.01177,0.00538,0.00538,0.00538
79,4728.78,0.82419,0.85521,0.0096,0.76398,0.54947,0.65504,0.50513,1.02012,1.70229,0.01182,0.00532,0.00532,0.00532
80,4788.4,0.83931,0.85682,0.0099,0.74477,0.58185,0.64754,0.49726,1.06178,1.71379,0.01249,0.00526,0.00526,0.00526
81,4848,0.81337,0.83972,0.00944,0.76364,0.56164,0.65298,0.49501,1.04817,1.68495,0.01244,0.0052,0.0052,0.0052
