epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1280.97,0.90621,0.93978,0.01076,0.7088,0.65297,0.71921,0.55329,0.9665,1.21223,0.01168,0.00742,0.00742,0.00742
45,1309.65,0.90613,0.93267,0.0109,0.75249,0.62709,0.70201,0.54425,0.99602,1.38945,0.01187,0.00736,0.00736,0.00736
46,1338.78,0.89442,0.91989,0.01081,0.7351,0.586,0.67139,0.51997,1.00968,1.56829,0.01237,0.0073,0.0073,0.0073
47,1367.2,0.89509,0.91887,0.01076,0.7696,0.61796,0.71106,0.56032,0.97652,1.37861,0.01169,0.00724,0.00724,0.00724
48,1395.71,0.89897,0.922,0.0108,0.78193,0.58295,0.67298,0.5357,0.99214,1.51259,0.01196,0.00718,0.00718,0.00718
49,1424.13,0.88592,0.89906,0.01056,0.79256,0.59318,0.70163,0.54468,0.97894,1.34388,0.01176,0.00712,0.00712,0.00712
50,1452.56,0.8863,0.9144,0.01048,0.78201,0.58969,0.68489,0.53681,0.98835,1.53636,0.0119,0.00706,0.00706,0.00706
51,1480.93,0.88287,0.89635,0.01043,0.79437,0.5586,0.68314,0.53583,0.97224,1.47875,0.01169,0.007,0.007,0.007
52,1509.23,0.88451,0.87724,0.01056,0.74899,0.60859,0.69021,0.53448,0.97683,1.44857,0.01183,0.00694,0.00694,0.00694
53,1537.65,0.87364,0.87418,0.01047,0.74698,0.61796,0.69275,0.53587,1.00114,1.50491,0.01212,0.00688,0.00688,0.00688
54,1566.03,0.86511,0.87134,0.01038,0.76519,0.60017,0.68557,0.53475,0.98203,1.55147,0.01146,0.00682,0.00682,0.00682
55,1594.44,0.85418,0.84733,0.01019,0.74244,0.61492,0.7025,0.54056,0.96517,1.46226,0.0117,0.00676,0.00676,0.00676
56,1622.81,0.84465,0.84769,0.00985,0.7241,0.60721,0.66786,0.51949,0.97403,1.5588,0.01176,0.0067,0.0067,0.0067
57,1651.21,0.8552,0.85005,0.01031,0.76113,0.60578,0.69187,0.53433,0.99593,1.51419,0.01242,0.00664,0.00664,0.00664
58,1679.58,0.84635,0.8431,0.00997,0.76414,0.59056,0.69802,0.53993,0.96418,1.42625,0.01159,0.00658,0.00658,0.00658
59,1707.91,0.84322,0.83841,0.00991,0.76222,0.61339,0.67739,0.51534,1.00606,1.53055,0.01224,0.00652,0.00652,0.00652
60,1736.37,0.84656,0.83535,0.01004,0.74634,0.61035,0.68585,0.5367,0.98507,1.52467,0.01187,0.00646,0.00646,0.00646
61,1764.81,0.8411,0.81936,0.00995,0.73445,0.61041,0.67928,0.52635,1.02179,1.57856,0.01205,0.0064,0.0064,0.0064
62,1793.3,0.82883,0.81116,0.00982,0.75812,0.57686,0.67214,0.52218,1.00042,1.64095,0.012,0.00634,0.00634,0.00634
63,1821.62,0.83041,0.79713,0.00965,0.70968,0.61644,0.67301,0.52858,0.98189,1.62071,0.01156,0.00628,0.00628,0.00628
64,1850.08,0.82787,0.80107,0.00968,0.73085,0.64476,0.70534,0.5456,0.96015,1.47417,0.01173,0.00622,0.00622,0.00622
65,1878.54,0.8133,0.79336,0.00961,0.73326,0.63599,0.68175,0.53363,0.98126,1.58088,0.01161,0.00616,0.00616,0.00616
66,1906.89,0.81466,0.78999,0.00961,0.74242,0.61339,0.67254,0.53706,0.99201,1.63294,0.01181,0.0061,0.0061,0.0061
67,1935.34,0.82286,0.79402,0.00959,0.70723,0.63166,0.68387,0.53643,0.98182,1.57014,0.0118,0.00604,0.00604,0.00604
68,1963.86,0.79836,0.77536,0.00948,0.7579,0.5997,0.69326,0.53919,0.99334,1.4456,0.01179,0.00598,0.00598,0.00598
69,1992.86,0.80236,0.76926,0.00964,0.74717,0.61796,0.68865,0.54867,0.9891,1.5797,0.01159,0.00592,0.00592,0.00592
70,2021.42,0.80473,0.76848,0.00935,0.73538,0.63024,0.68924,0.54738,0.99613,1.56019,0.01191,0.00586,0.00586,0.00586
71,2049.9,0.80439,0.76347,0.00948,0.74783,0.60883,0.67453,0.53123,0.97592,1.64901,0.01143,0.0058,0.0058,0.0058
72,2078.27,0.80497,0.76571,0.00937,0.73375,0.63775,0.69567,0.55019,1.00647,1.51769,0.01203,0.00574,0.00574,0.00574
73,2106.64,0.7887,0.76999,0.0092,0.69728,0.64231,0.69402,0.54074,1.00156,1.50682,0.0121,0.00568,0.00568,0.00568
74,2135.12,0.79577,0.76721,0.0094,0.77888,0.58977,0.67447,0.52109,1.05,1.67043,0.01276,0.00562,0.00562,0.00562
75,2163.58,0.79071,0.75994,0.00938,0.7714,0.61632,0.67718,0.53626,0.99846,1.58883,0.01213,0.00556,0.00556,0.00556
76,2192.11,0.78361,0.73757,0.00939,0.79542,0.58447,0.68415,0.5393,0.97812,1.67286,0.01162,0.0055,0.0055,0.0055
77,2220.53,0.78021,0.74181,0.0092,0.7681,0.62514,0.68484,0.54018,1.01149,1.55379,0.01211,0.00544,0.00544,0.00544
