epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,3103.03,1.04625,1.28742,0.01246,0.68454,0.58447,0.64742,0.46845,1.05123,1.40915,0.01279,0.00742,0.00742,0.00742
45,3173.5,1.04728,1.27408,0.01265,0.67331,0.5678,0.64366,0.47386,1.06683,1.40447,0.01312,0.00736,0.00736,0.00736
46,3243.99,1.03247,1.26655,0.01243,0.70909,0.56621,0.67087,0.50707,1.01644,1.33342,0.01235,0.0073,0.0073,0.0073
47,3314.58,1.0364,1.2532,0.01249,0.69085,0.59865,0.67008,0.50189,1.0323,1.29683,0.01271,0.00724,0.00724,0.00724
48,3385.05,1.0338,1.25546,0.01244,0.69036,0.5586,0.64857,0.47718,1.05216,1.41046,0.0127,0.00718,0.00718,0.00718
49,3455.47,1.01527,1.21392,0.01217,0.69564,0.55661,0.65179,0.48268,1.04901,1.42256,0.01272,0.00712,0.00712,0.00712
50,3525.93,1.01543,1.23419,0.01205,0.7171,0.55708,0.64912,0.47576,1.04245,1.52385,0.01279,0.00706,0.00706,0.00706
51,3596.37,1.01318,1.21895,0.01206,0.69268,0.53729,0.63028,0.47577,1.04615,1.61355,0.01286,0.007,0.007,0.007
52,3666.83,1.00609,1.18725,0.01193,0.66448,0.58904,0.65676,0.49888,1.0208,1.35619,0.0124,0.00694,0.00694,0.00694
53,3737.27,1.00333,1.18218,0.01206,0.67291,0.58904,0.6586,0.4991,1.02922,1.36962,0.01265,0.00688,0.00688,0.00688
54,3807.66,0.99265,1.19062,0.01202,0.69578,0.58133,0.65067,0.49102,1.01778,1.5015,0.01245,0.00682,0.00682,0.00682
55,3878.01,0.98026,1.15687,0.01171,0.74108,0.57506,0.66574,0.50335,1.03283,1.39681,0.01252,0.00676,0.00676,0.00676
56,3948.47,0.97435,1.13738,0.01154,0.73996,0.56305,0.65561,0.50012,0.99195,1.40323,0.01185,0.0067,0.0067,0.0067
57,4018.91,0.9742,1.1598,0.01171,0.71366,0.57686,0.65418,0.4945,1.02548,1.46947,0.01234,0.00664,0.00664,0.00664
58,4089.32,0.96201,1.13492,0.01138,0.71124,0.58447,0.65438,0.49979,1.02278,1.46164,0.01239,0.00658,0.00658,0.00658
59,4159.7,0.96164,1.12268,0.01131,0.73802,0.56317,0.64917,0.49278,1.00311,1.46449,0.01209,0.00652,0.00652,0.00652
60,4230.11,0.97571,1.12497,0.01151,0.76986,0.54642,0.67056,0.51739,0.99978,1.41387,0.01193,0.00646,0.00646,0.00646
61,4300.59,0.96405,1.11163,0.01134,0.67134,0.59695,0.65485,0.50248,1.00429,1.39255,0.01207,0.0064,0.0064,0.0064
62,4371.05,0.96203,1.11675,0.01143,0.74827,0.5449,0.64567,0.49093,0.99956,1.51163,0.01186,0.00634,0.00634,0.00634
63,4441.52,0.95546,1.07499,0.01112,0.68852,0.60883,0.65591,0.50453,1.01541,1.44217,0.01222,0.00628,0.00628,0.00628
64,4511.87,0.94848,1.09401,0.01115,0.68917,0.61492,0.66798,0.50845,1.05011,1.41298,0.01253,0.00622,0.00622,0.00622
65,4582.25,0.9436,1.05778,0.01124,0.70314,0.60122,0.66205,0.50787,1.02725,1.49843,0.01242,0.00616,0.00616,0.00616
66,4652.69,0.93742,1.05983,0.01105,0.7015,0.6045,0.659,0.50077,1.02246,1.47801,0.01226,0.0061,0.0061,0.0061
67,4723.06,0.94093,1.0643,0.01105,0.72008,0.59124,0.65844,0.49876,1.00454,1.55047,0.01223,0.00604,0.00604,0.00604
68,4793.43,0.9274,1.03461,0.01109,0.75328,0.62253,0.67632,0.51847,0.99502,1.41118,0.01185,0.00598,0.00598,0.00598
69,4863.9,0.92184,1.04524,0.01116,0.75085,0.56621,0.65717,0.4991,1.05556,1.45416,0.01257,0.00592,0.00592,0.00592
70,4934.26,0.92196,1.0278,0.01071,0.68965,0.58904,0.64597,0.49893,1.03622,1.57014,0.01227,0.00586,0.00586,0.00586
71,5004.69,0.91274,1.01579,0.01075,0.68367,0.58225,0.65402,0.49541,1.04258,1.51615,0.01244,0.0058,0.0058,0.0058
72,5075.08,0.92071,1.00063,0.01075,0.79424,0.54033,0.65278,0.5057,1.02134,1.48898,0.01223,0.00574,0.00574,0.00574
73,5145.51,0.91263,1.00393,0.01075,0.71208,0.61035,0.6638,0.5102,1.02674,1.45949,0.01222,0.00568,0.00568,0.00568
74,5215.96,0.9066,1.01771,0.01065,0.77875,0.54642,0.64509,0.50095,1.03154,1.58206,0.01235,0.00562,0.00562,0.00562
75,5286.3,0.90744,1.00885,0.01077,0.75125,0.57839,0.66488,0.51122,1.02627,1.46951,0.01229,0.00556,0.00556,0.00556
76,5356.62,0.89918,0.99223,0.01073,0.71997,0.60731,0.66349,0.50166,1.0212,1.47366,0.01218,0.0055,0.0055,0.0055
77,5426.97,0.89654,0.9806,0.01059,0.71675,0.60855,0.66721,0.50968,1.02569,1.46081,0.01219,0.00544,0.00544,0.00544
78,5497.41,0.90349,0.98188,0.01064,0.7359,0.60731,0.67703,0.52514,0.99976,1.45528,0.01169,0.00538,0.00538,0.00538
79,5567.95,0.88255,0.95552,0.01034,0.75481,0.57534,0.67521,0.51872,1.0261,1.41473,0.01225,0.00532,0.00532,0.00532
80,5638.42,0.88908,0.96469,0.01049,0.67907,0.61948,0.66757,0.51846,1.01753,1.56773,0.01192,0.00526,0.00526,0.00526
81,5708.84,0.86208,0.9414,0.01,0.76933,0.5586,0.64922,0.49827,0.99409,1.58169,0.01173,0.0052,0.0052,0.0052
82,5779.27,0.87473,0.93585,0.01026,0.79568,0.54033,0.65566,0.50957,0.98931,1.61178,0.01157,0.00514,0.00514,0.00514
83,5849.62,0.86493,0.92096,0.01007,0.74845,0.5978,0.66953,0.51416,1.02285,1.4901,0.01211,0.00508,0.00508,0.00508
84,5919.93,0.87172,0.92521,0.01023,0.75383,0.55403,0.65114,0.50293,1.01036,1.55052,0.0118,0.00502,0.00502,0.00502
85,5990.29,0.87323,0.93211,0.01036,0.70802,0.59665,0.66776,0.51398,1.02769,1.50719,0.0122,0.00496,0.00496,0.00496
86,6060.7,0.86689,0.90443,0.0103,0.76232,0.55708,0.64422,0.4926,1.0387,1.61158,0.01217,0.0049,0.0049,0.0049
87,6131.08,0.86077,0.91993,0.01023,0.76832,0.57038,0.66148,0.51247,1.03016,1.5541,0.01204,0.00484,0.00484,0.00484
