epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1108.07,0.92363,0.96083,0.01106,0.71735,0.58752,0.65556,0.49977,1.02707,1.565,0.01278,0.00742,0.00742,0.00742
45,1132.76,0.92249,0.94476,0.01117,0.7128,0.61339,0.68856,0.52089,1.03816,1.4636,0.01285,0.00736,0.00736,0.00736
46,1157.56,0.90516,0.93422,0.01091,0.74366,0.59171,0.67968,0.51813,1.01045,1.51726,0.0125,0.0073,0.0073,0.0073
47,1182.4,0.90049,0.93153,0.01085,0.70506,0.604,0.6802,0.53117,0.97635,1.49446,0.01173,0.00724,0.00724,0.00724
48,1207.22,0.90998,0.92938,0.0109,0.76979,0.56164,0.67801,0.51495,1.01772,1.51148,0.012,0.00718,0.00718,0.00718
49,1232.03,0.89921,0.90677,0.01075,0.73933,0.58712,0.65955,0.51019,1.02278,1.57041,0.01246,0.00712,0.00712,0.00712
50,1256.54,0.9034,0.91574,0.01072,0.70247,0.61492,0.6587,0.51357,0.98246,1.63843,0.01177,0.00706,0.00706,0.00706
51,1281.26,0.88936,0.91986,0.01048,0.76438,0.57279,0.66383,0.52409,0.99897,1.57117,0.0122,0.007,0.007,0.007
52,1306.06,0.89034,0.8932,0.01052,0.67196,0.62253,0.67076,0.52137,0.98397,1.57164,0.01159,0.00694,0.00694,0.00694
53,1330.83,0.88756,0.88801,0.0106,0.74399,0.59361,0.67767,0.52424,0.99645,1.46257,0.01209,0.00688,0.00688,0.00688
54,1355.75,0.87948,0.87619,0.01067,0.76138,0.59361,0.6861,0.53418,0.99089,1.54416,0.01179,0.00682,0.00682,0.00682
55,1380.52,0.86305,0.85911,0.01035,0.75454,0.6176,0.69369,0.53766,1.00155,1.43053,0.01207,0.00676,0.00676,0.00676
56,1405.3,0.85356,0.85216,0.01004,0.79064,0.59056,0.68625,0.52803,0.98691,1.47988,0.01183,0.0067,0.0067,0.0067
57,1430.07,0.86461,0.86491,0.01046,0.70966,0.63318,0.6839,0.53111,1.01874,1.54383,0.0123,0.00664,0.00664,0.00664
58,1454.94,0.85246,0.84307,0.01008,0.78681,0.57839,0.68231,0.54005,0.9885,1.52266,0.01172,0.00658,0.00658,0.00658
59,1479.96,0.84928,0.84988,0.01005,0.80687,0.56469,0.67893,0.53033,0.9935,1.5077,0.01213,0.00652,0.00652,0.00652
60,1504.77,0.86144,0.8491,0.01028,0.72567,0.61035,0.66897,0.50846,1.02165,1.60078,0.01253,0.00646,0.00646,0.00646
61,1529.5,0.85138,0.83571,0.01005,0.75557,0.59283,0.67156,0.5308,0.98742,1.59012,0.01221,0.0064,0.0064,0.0064
62,1554.37,0.84937,0.83021,0.0101,0.79785,0.56164,0.67534,0.53442,0.99772,1.6073,0.01193,0.00634,0.00634,0.00634
63,1579.24,0.84154,0.79862,0.00987,0.73446,0.60201,0.67205,0.52762,1.01141,1.66456,0.01213,0.00628,0.00628,0.00628
64,1604.05,0.84182,0.81672,0.00993,0.75378,0.61508,0.68691,0.53061,1.01036,1.49505,0.01229,0.00622,0.00622,0.00622
65,1628.91,0.83148,0.80191,0.00985,0.75048,0.5997,0.67059,0.52864,0.99446,1.65734,0.01212,0.00616,0.00616,0.00616
66,1653.73,0.8231,0.81565,0.00982,0.76251,0.60274,0.67132,0.52713,0.98126,1.6766,0.0119,0.0061,0.0061,0.0061
67,1678.65,0.82923,0.81174,0.00971,0.75952,0.59129,0.67031,0.52968,1.01416,1.64137,0.01233,0.00604,0.00604,0.00604
68,1703.41,0.80853,0.78238,0.00966,0.80128,0.57382,0.69149,0.54493,0.99059,1.55403,0.01198,0.00598,0.00598,0.00598
69,1728.48,0.81531,0.78967,0.00989,0.71468,0.59056,0.65499,0.52274,1.01559,1.70068,0.01224,0.00592,0.00592,0.00592
70,1753.32,0.81023,0.78403,0.00938,0.77975,0.57382,0.66928,0.52703,1.03178,1.71447,0.01256,0.00586,0.00586,0.00586
71,1778.17,0.80981,0.77664,0.00957,0.7411,0.5723,0.65516,0.51757,1.01025,1.74054,0.01208,0.0058,0.0058,0.0058
72,1802.9,0.82134,0.76073,0.00966,0.81599,0.54947,0.66766,0.53349,0.98926,1.65556,0.01198,0.00574,0.00574,0.00574
73,1827.62,0.79764,0.76428,0.00936,0.72972,0.61339,0.66633,0.52669,1.00627,1.71928,0.01206,0.00568,0.00568,0.00568
74,1852.46,0.79898,0.75949,0.00939,0.76085,0.58143,0.64818,0.51533,1.00166,1.78242,0.01214,0.00562,0.00562,0.00562
75,1877.43,0.79934,0.76038,0.00946,0.71946,0.59665,0.65415,0.52388,1.01736,1.81632,0.01217,0.00556,0.00556,0.00556
76,1902.3,0.79389,0.7569,0.00955,0.78299,0.56773,0.65592,0.52429,0.99695,1.69346,0.01205,0.0055,0.0055,0.0055
77,1927,0.79242,0.75168,0.00934,0.79497,0.56012,0.6524,0.52653,0.99251,1.83118,0.01202,0.00544,0.00544,0.00544
78,1951.9,0.79967,0.74399,0.00941,0.7624,0.58752,0.6611,0.53111,0.98941,1.72361,0.01208,0.00538,0.00538,0.00538
79,1976.57,0.77258,0.72838,0.00902,0.73477,0.59032,0.66286,0.52423,1.03884,1.77307,0.01244,0.00532,0.00532,0.00532
80,2001.15,0.78106,0.72829,0.00926,0.76093,0.57686,0.65952,0.52668,1.00933,1.77173,0.01254,0.00526,0.00526,0.00526
81,2025.83,0.76565,0.72133,0.00893,0.80842,0.56317,0.66291,0.53016,1.02254,1.7926,0.01238,0.0052,0.0052,0.0052
82,2050.18,0.77058,0.7132,0.00908,0.82393,0.56269,0.65506,0.52542,1.02057,1.80795,0.0126,0.00514,0.00514,0.00514
83,2075.1,0.7606,0.71161,0.00889,0.80422,0.57078,0.66628,0.52787,0.99656,1.73922,0.01182,0.00508,0.00508,0.00508
