epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,3181.33,0.925,0.98374,0.01085,0.73711,0.57839,0.6676,0.51333,1.0187,1.5144,0.01222,0.00622,0.00622,0.00622
65,3230.56,0.90973,0.97226,0.01072,0.71958,0.59366,0.64849,0.50606,1.02819,1.59559,0.0125,0.00616,0.00616,0.00616
66,3279.62,0.90754,0.9685,0.01069,0.72016,0.57534,0.64947,0.50255,1.02284,1.61117,0.01224,0.0061,0.0061,0.0061
67,3328.89,0.9134,0.96521,0.01067,0.70968,0.58447,0.6706,0.51785,1.03536,1.5377,0.01242,0.00604,0.00604,0.00604
68,3378.34,0.89718,0.94476,0.01076,0.74894,0.57991,0.67541,0.52634,1.00177,1.50585,0.01187,0.00598,0.00598,0.00598
69,3427.72,0.89942,0.94639,0.01088,0.69046,0.60578,0.64905,0.50754,1.02272,1.61529,0.01202,0.00592,0.00592,0.00592
70,3476.93,0.89476,0.93972,0.01036,0.7118,0.60148,0.65416,0.51007,1.04882,1.6239,0.01267,0.00586,0.00586,0.00586
71,3526.16,0.89048,0.93406,0.01053,0.74278,0.58143,0.66309,0.52238,0.99628,1.51904,0.01172,0.0058,0.0058,0.0058
72,3575.41,0.88986,0.92506,0.0104,0.7766,0.55556,0.65322,0.51182,1.02519,1.61153,0.01219,0.00574,0.00574,0.00574
73,3624.69,0.88056,0.91509,0.01033,0.73604,0.59209,0.65936,0.51924,1.02466,1.56861,0.01207,0.00568,0.00568,0.00568
74,3673.98,0.88247,0.92199,0.01032,0.7885,0.56925,0.65818,0.51836,1.01874,1.63967,0.01218,0.00562,0.00562,0.00562
75,3723.26,0.86692,0.92227,0.01017,0.77145,0.5586,0.65217,0.51318,1.01244,1.64894,0.01205,0.00556,0.00556,0.00556
76,3772.53,0.87284,0.9104,0.01046,0.73406,0.57534,0.64392,0.50831,1.01217,1.66356,0.01205,0.0055,0.0055,0.0055
77,3821.83,0.86633,0.90713,0.01024,0.73803,0.56601,0.64141,0.50513,1.03057,1.68926,0.01225,0.00544,0.00544,0.00544
78,3871.17,0.87335,0.90738,0.01022,0.72639,0.60614,0.66484,0.51091,1.04397,1.57041,0.01261,0.00538,0.00538,0.00538
79,3920.43,0.85275,0.87357,0.00999,0.76437,0.55794,0.65992,0.51133,1.04537,1.6709,0.01257,0.00532,0.00532,0.00532
80,3969.73,0.858,0.87696,0.01007,0.73187,0.58752,0.65285,0.50989,1.0254,1.64688,0.01233,0.00526,0.00526,0.00526
81,4019.05,0.84422,0.85882,0.00985,0.75154,0.58469,0.65124,0.51565,1.02651,1.64376,0.01222,0.0052,0.0052,0.0052
82,4068.32,0.84307,0.84475,0.00985,0.76893,0.56469,0.65722,0.50809,1.03241,1.61842,0.01228,0.00514,0.00514,0.00514
83,4117.58,0.83834,0.85652,0.00976,0.76733,0.5723,0.66093,0.51252,1.01988,1.70512,0.01212,0.00508,0.00508,0.00508
84,4166.92,0.8446,0.84364,0.00992,0.77792,0.5723,0.65853,0.51838,1.01101,1.63915,0.01199,0.00502,0.00502,0.00502
85,4216.22,0.85329,0.84836,0.01009,0.74395,0.59361,0.65519,0.51716,1.03621,1.62527,0.01219,0.00496,0.00496,0.00496
86,4265.51,0.82856,0.83492,0.00975,0.78373,0.55251,0.65362,0.51012,1.04231,1.67471,0.01239,0.0049,0.0049,0.0049
87,4314.82,0.82942,0.84846,0.00981,0.75641,0.56621,0.6547,0.50652,1.05018,1.70981,0.01254,0.00484,0.00484,0.00484
88,4364.15,0.83104,0.82521,0.00972,0.77327,0.59056,0.66457,0.51468,1.02591,1.63068,0.01218,0.00478,0.00478,0.00478
89,4413.42,0.82715,0.83453,0.00972,0.74863,0.57078,0.65641,0.52242,1.01827,1.65694,0.01205,0.00472,0.00472,0.00472
90,4462.68,0.80957,0.81883,0.00959,0.80134,0.56773,0.6602,0.52079,1.03407,1.6367,0.01249,0.00466,0.00466,0.00466
91,4512,0.80571,0.8102,0.00924,0.81839,0.55708,0.66868,0.52587,1.02956,1.65913,0.01209,0.0046,0.0046,0.0046
92,4561.32,0.79758,0.8035,0.0091,0.79641,0.54947,0.65908,0.51825,1.0129,1.72565,0.01203,0.00454,0.00454,0.00454
93,4610.65,0.7965,0.79511,0.00938,0.82232,0.54945,0.66928,0.51933,1.01888,1.65129,0.01217,0.00448,0.00448,0.00448
94,4659.75,0.79882,0.79479,0.00923,0.76536,0.5759,0.65864,0.5192,1.02687,1.69843,0.01207,0.00442,0.00442,0.00442
95,4709.05,0.79268,0.78927,0.00931,0.72877,0.57078,0.63676,0.49867,1.05041,1.78001,0.01255,0.00436,0.00436,0.00436
96,4758.35,0.79754,0.8,0.00934,0.73611,0.59441,0.64986,0.51615,1.00743,1.68159,0.01187,0.0043,0.0043,0.0043
97,4807.6,0.79338,0.79313,0.00932,0.7277,0.5997,0.66559,0.52573,0.99185,1.66072,0.01155,0.00424,0.00424,0.00424
98,4856.91,0.78943,0.78912,0.00925,0.7796,0.55455,0.64175,0.5162,1.00502,1.76279,0.01186,0.00418,0.00418,0.00418
99,4906.2,0.78772,0.77749,0.00926,0.79216,0.5449,0.65483,0.53171,1.01783,1.72443,0.01192,0.00412,0.00412,0.00412
100,4955.65,0.78124,0.79373,0.00922,0.7642,0.58206,0.6578,0.52944,0.99099,1.67124,0.01146,0.00406,0.00406,0.00406
101,5004.89,0.76917,0.75509,0.0089,0.80622,0.56621,0.65907,0.51984,1.00556,1.77172,0.01189,0.004,0.004,0.004
102,5054.15,0.77048,0.75993,0.00889,0.74288,0.5805,0.6567,0.51751,1.01522,1.82434,0.01199,0.00394,0.00394,0.00394
103,5103.41,0.76968,0.77716,0.00911,0.7742,0.57406,0.65613,0.51827,1.01969,1.74919,0.01212,0.00388,0.00388,0.00388
104,5152.63,0.76277,0.75198,0.00901,0.75178,0.58752,0.6503,0.51414,1.02617,1.78609,0.01233,0.00382,0.00382,0.00382
105,5201.89,0.76825,0.75421,0.00907,0.77555,0.55708,0.65208,0.51714,0.99939,1.74619,0.01168,0.00376,0.00376,0.00376
106,5251.12,0.75955,0.76166,0.00881,0.79693,0.53759,0.64464,0.50878,1.02934,1.80709,0.01212,0.0037,0.0037,0.0037
107,5300.38,0.76253,0.74836,0.00884,0.771,0.57078,0.65273,0.51418,1.01946,1.76949,0.01217,0.00364,0.00364,0.00364
108,5349.58,0.75737,0.7426,0.00889,0.79307,0.56621,0.651,0.52136,1.0193,1.77998,0.01177,0.00358,0.00358,0.00358
109,5398.85,0.74828,0.7398,0.00887,0.76014,0.574,0.64065,0.51571,1.01774,1.81491,0.0118,0.00352,0.00352,0.00352
110,5448.04,0.74499,0.71591,0.00867,0.77455,0.57382,0.64964,0.51367,1.03642,1.79127,0.01237,0.00346,0.00346,0.00346
111,5497.28,0.7473,0.73279,0.00876,0.77245,0.57382,0.64448,0.51468,1.03517,1.80057,0.01216,0.0034,0.0034,0.0034
112,5546.5,0.74333,0.72674,0.00859,0.75522,0.57382,0.65606,0.51901,1.04139,1.79706,0.0123,0.00334,0.00334,0.00334
113,5595.75,0.73619,0.72605,0.00847,0.80548,0.5449,0.63987,0.51325,1.04838,1.86844,0.01246,0.00328,0.00328,0.00328
114,5644.84,0.73887,0.72454,0.00867,0.79479,0.54947,0.6484,0.51458,1.04133,1.85117,0.01232,0.00322,0.00322,0.00322
115,5694.14,0.72782,0.71569,0.00855,0.83017,0.55058,0.66005,0.52036,1.03943,1.78497,0.01222,0.00316,0.00316,0.00316
116,5743.37,0.73492,0.71154,0.00851,0.77704,0.55099,0.65789,0.5222,1.06031,1.81327,0.01262,0.0031,0.0031,0.0031
117,5792.63,0.71901,0.69798,0.00836,0.76302,0.56773,0.658,0.52161,1.04921,1.92169,0.01248,0.00304,0.00304,0.00304
118,5841.87,0.72834,0.69864,0.00841,0.74882,0.56267,0.64777,0.51914,1.03736,1.92526,0.01245,0.00298,0.00298,0.00298
119,5891.11,0.71136,0.70079,0.0083,0.74314,0.57991,0.65547,0.52408,1.01941,1.8476,0.01214,0.00292,0.00292,0.00292
