epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,3828.1,0.80457,0.80095,0.00944,0.74247,0.56608,0.64783,0.50723,1.03885,1.67843,0.01226,0.00538,0.00538,0.00538
79,3875.95,0.80219,0.80892,0.00943,0.72919,0.57377,0.65449,0.50512,1.05985,1.61797,0.01267,0.00532,0.00532,0.00532
80,3922.79,0.80325,0.79671,0.00947,0.76051,0.52201,0.62823,0.4881,1.07635,1.72112,0.01263,0.00526,0.00526,0.00526
81,3970.11,0.81134,0.79894,0.00944,0.74214,0.54795,0.64649,0.50031,1.08395,1.69438,0.0128,0.0052,0.0052,0.0052
82,4019.06,0.79183,0.77211,0.00931,0.70663,0.60731,0.6683,0.51959,1.05079,1.5695,0.01238,0.00514,0.00514,0.00514
83,4068.47,0.78378,0.76805,0.00921,0.73417,0.58431,0.65321,0.51345,1.04441,1.66709,0.01212,0.00508,0.00508,0.00508
84,4114.77,0.78739,0.77583,0.00943,0.74208,0.56621,0.65596,0.51756,1.04034,1.68315,0.01217,0.00502,0.00502,0.00502
85,4163.56,0.78239,0.76934,0.00906,0.70666,0.586,0.64913,0.51063,1.03028,1.67428,0.01236,0.00496,0.00496,0.00496
86,4211.91,0.7789,0.77385,0.00919,0.75399,0.54186,0.62166,0.4971,1.06034,1.83418,0.01256,0.0049,0.0049,0.0049
87,4259.69,0.77561,0.77358,0.00914,0.77129,0.54921,0.64685,0.5128,1.0376,1.72393,0.01236,0.00484,0.00484,0.00484
88,4306.37,0.76538,0.74305,0.009,0.76561,0.55186,0.65005,0.50253,1.03597,1.63512,0.01211,0.00478,0.00478,0.00478
89,4352.64,0.77181,0.7549,0.00913,0.75509,0.56012,0.65767,0.51947,1.03023,1.69175,0.01201,0.00472,0.00472,0.00472
90,4399.75,0.76373,0.75561,0.00897,0.76087,0.57146,0.65669,0.52611,1.02915,1.6835,0.01207,0.00466,0.00466,0.00466
91,4447.91,0.76679,0.76667,0.00905,0.758,0.56257,0.65003,0.50904,1.0544,1.74118,0.01259,0.0046,0.0046,0.0046
92,4495.93,0.74963,0.73648,0.00876,0.77456,0.5586,0.65097,0.51017,1.04867,1.73632,0.01222,0.00454,0.00454,0.00454
93,4544.12,0.7479,0.73582,0.00889,0.79042,0.53881,0.65115,0.50292,1.07391,1.74752,0.01272,0.00448,0.00448,0.00448
94,4592.26,0.75568,0.74444,0.0089,0.74532,0.56012,0.637,0.50498,1.05428,1.79426,0.01254,0.00442,0.00442,0.00442
95,4639.67,0.75079,0.71997,0.00874,0.79088,0.55838,0.64894,0.5091,1.05557,1.75705,0.0125,0.00436,0.00436,0.00436
96,4687.32,0.74517,0.72582,0.00892,0.78554,0.54947,0.65608,0.52167,1.02195,1.75537,0.01197,0.0043,0.0043,0.0043
97,4734.73,0.74569,0.72879,0.00857,0.72637,0.56969,0.65769,0.5155,1.04632,1.77281,0.01227,0.00424,0.00424,0.00424
98,4782.64,0.73961,0.71772,0.00854,0.82123,0.52968,0.66615,0.52955,1.02614,1.70573,0.01206,0.00418,0.00418,0.00418
99,4829.04,0.73776,0.70458,0.00845,0.76719,0.56621,0.65397,0.52338,1.02755,1.78998,0.0119,0.00412,0.00412,0.00412
100,4875.3,0.7394,0.71118,0.00858,0.79479,0.55413,0.655,0.51899,1.01864,1.74434,0.01189,0.00406,0.00406,0.00406
101,4922.81,0.7268,0.69402,0.0085,0.79699,0.54974,0.66186,0.51901,1.05031,1.74948,0.0122,0.004,0.004,0.004
102,4970.97,0.73034,0.70469,0.00862,0.80892,0.54127,0.64665,0.51546,1.05463,1.79569,0.01254,0.00394,0.00394,0.00394
103,5018.14,0.71667,0.68796,0.00842,0.78252,0.55315,0.63692,0.50494,1.04271,1.79896,0.01215,0.00388,0.00388,0.00388
104,5067.05,0.72918,0.70284,0.00857,0.73446,0.57078,0.65585,0.51561,1.04899,1.756,0.01238,0.00382,0.00382,0.00382
105,5113.39,0.71988,0.67296,0.00864,0.70389,0.58447,0.6463,0.51752,1.02691,1.838,0.01193,0.00376,0.00376,0.00376
106,5160.84,0.70996,0.67286,0.00826,0.7223,0.57382,0.63908,0.51001,1.03371,1.90528,0.01191,0.0037,0.0037,0.0037
107,5209.89,0.71792,0.67661,0.00837,0.79959,0.53441,0.63783,0.51169,1.0378,1.96001,0.01206,0.00364,0.00364,0.00364
108,5258.78,0.69972,0.65465,0.00815,0.7773,0.54947,0.64432,0.51528,1.04751,1.86107,0.0123,0.00358,0.00358,0.00358
109,5307.07,0.70312,0.66997,0.00824,0.78965,0.56469,0.65307,0.52152,1.03547,1.85969,0.01188,0.00352,0.00352,0.00352
110,5355.49,0.70169,0.66303,0.00818,0.76044,0.56047,0.65292,0.51748,1.04288,1.83297,0.01223,0.00346,0.00346,0.00346
111,5406.72,0.70064,0.66592,0.00822,0.80864,0.54028,0.64015,0.51001,1.04723,1.91531,0.01223,0.0034,0.0034,0.0034
112,5458.44,0.69489,0.66694,0.00806,0.72354,0.57382,0.63573,0.50739,1.05772,1.87954,0.0122,0.00334,0.00334,0.00334
113,5507.23,0.69902,0.66237,0.00802,0.79067,0.54186,0.63845,0.50736,1.0487,1.90293,0.01214,0.00328,0.00328,0.00328
114,5556.48,0.68703,0.65395,0.00812,0.75064,0.56012,0.63719,0.51206,1.05318,1.92586,0.01207,0.00322,0.00322,0.00322
115,5603.32,0.68712,0.64147,0.00796,0.78778,0.55556,0.64141,0.5092,1.03852,1.90941,0.01209,0.00316,0.00316,0.00316
116,5651.29,0.68276,0.65258,0.0081,0.77601,0.5695,0.64742,0.51878,1.0519,1.83712,0.01208,0.0031,0.0031,0.0031
117,5699.2,0.68031,0.64558,0.00807,0.75131,0.561,0.63974,0.50935,1.05175,1.95282,0.01216,0.00304,0.00304,0.00304
118,5747.39,0.67388,0.64385,0.00792,0.77207,0.55165,0.63492,0.50803,1.03907,1.93163,0.01202,0.00298,0.00298,0.00298
119,5794.88,0.6715,0.63901,0.00767,0.77595,0.5586,0.64575,0.51522,1.02696,1.90221,0.0119,0.00292,0.00292,0.00292
120,5845.23,0.65983,0.62931,0.00775,0.72819,0.5723,0.63292,0.50838,1.0411,1.92553,0.01215,0.00286,0.00286,0.00286
121,5893.8,0.66814,0.63067,0.00781,0.74464,0.56925,0.63282,0.50502,1.05552,1.91356,0.01218,0.0028,0.0028,0.0028
122,5942.28,0.66162,0.61168,0.00778,0.77804,0.55486,0.6421,0.51896,1.04856,1.9518,0.01206,0.00274,0.00274,0.00274
123,5990.67,0.66076,0.63048,0.00747,0.79757,0.55173,0.63344,0.50786,1.03897,1.95577,0.01199,0.00268,0.00268,0.00268
124,6040.11,0.6604,0.61093,0.00764,0.80465,0.55099,0.64231,0.51517,1.04147,1.97312,0.01203,0.00262,0.00262,0.00262
125,6086.41,0.65897,0.61997,0.00784,0.80553,0.55099,0.63213,0.50302,1.0429,2.00722,0.01194,0.00256,0.00256,0.00256
126,6135.93,0.65784,0.61466,0.00758,0.80154,0.5449,0.64328,0.51617,1.04825,1.91029,0.01211,0.0025,0.0025,0.0025
127,6185.74,0.64632,0.6062,0.0076,0.82043,0.54186,0.64412,0.51615,1.05025,1.92075,0.01225,0.00244,0.00244,0.00244
128,6233.82,0.63554,0.60204,0.0073,0.79266,0.55099,0.6414,0.51297,1.03594,1.96098,0.01201,0.00238,0.00238,0.00238
129,6282.31,0.65545,0.59381,0.00757,0.80974,0.54795,0.64308,0.51602,1.04348,1.97458,0.01212,0.00232,0.00232,0.00232
130,6331.22,0.64163,0.58925,0.00742,0.75995,0.55897,0.63803,0.51502,1.05826,1.95744,0.01226,0.00226,0.00226,0.00226
131,6379.83,0.63473,0.58679,0.00737,0.79297,0.54642,0.63529,0.51115,1.05335,1.97315,0.01233,0.0022,0.0022,0.0022
132,6427.68,0.6405,0.58231,0.00721,0.82224,0.53577,0.63337,0.50784,1.05677,2.02184,0.01222,0.00214,0.00214,0.00214
133,6475.91,0.6322,0.59604,0.0074,0.76674,0.56535,0.63452,0.5093,1.04331,1.99859,0.01199,0.00208,0.00208,0.00208
134,6524.68,0.62918,0.58954,0.00734,0.79286,0.55348,0.62783,0.50262,1.05305,1.98171,0.01225,0.00202,0.00202,0.00202
135,6572.16,0.62448,0.57043,0.00711,0.77538,0.55695,0.63186,0.50612,1.05992,2.02155,0.01232,0.00196,0.00196,0.00196
136,6620.87,0.623,0.56062,0.00713,0.76123,0.56469,0.63701,0.50963,1.05274,2.06336,0.01219,0.0019,0.0019,0.0019
137,6669.05,0.6284,0.57317,0.00716,0.76471,0.56888,0.64193,0.51393,1.05109,2.02929,0.01222,0.00184,0.00184,0.00184
138,6718.94,0.62064,0.57809,0.00712,0.85018,0.51825,0.63576,0.50568,1.04715,2.05619,0.01216,0.00178,0.00178,0.00178
139,6766.21,0.62166,0.5799,0.00713,0.77606,0.55403,0.63637,0.51031,1.04752,2.03871,0.01223,0.00172,0.00172,0.00172
140,6814.98,0.61803,0.56651,0.00712,0.76795,0.55708,0.63502,0.50621,1.04096,2.07796,0.01207,0.00166,0.00166,0.00166
141,6865.17,0.61512,0.5656,0.0073,0.76234,0.56147,0.63118,0.50538,1.04317,2.08457,0.0121,0.0016,0.0016,0.0016
142,6913.78,0.60669,0.5585,0.00706,0.78251,0.55251,0.63618,0.51241,1.04929,2.04567,0.01227,0.00154,0.00154,0.00154
143,6961.74,0.61088,0.55498,0.00709,0.78815,0.55494,0.63971,0.51352,1.03829,2.00895,0.01193,0.00148,0.00148,0.00148
144,7010.04,0.60637,0.54464,0.00694,0.81789,0.5537,0.63826,0.51041,1.04219,2.07183,0.012,0.00142,0.00142,0.00142
145,7059.21,0.60728,0.56597,0.00701,0.7951,0.55403,0.63926,0.50861,1.06071,2.05237,0.01234,0.00136,0.00136,0.00136
146,7105.51,0.59525,0.53863,0.00687,0.7936,0.55251,0.64225,0.51555,1.05979,2.0577,0.01233,0.0013,0.0013,0.0013
147,7153.22,0.604,0.55353,0.00697,0.80851,0.5449,0.64113,0.51332,1.05728,2.06426,0.01228,0.00124,0.00124,0.00124
148,7200.84,0.59761,0.56023,0.00694,0.79995,0.5449,0.63909,0.51111,1.06067,2.09351,0.01239,0.00118,0.00118,0.00118
149,7247.7,0.58934,0.5357,0.00668,0.80344,0.54947,0.64319,0.51971,1.04833,2.09901,0.01219,0.00112,0.00112,0.00112
150,7297.75,0.59324,0.54487,0.00689,0.81368,0.54795,0.6412,0.51032,1.05158,2.1009,0.01223,0.00106,0.00106,0.00106
151,7345.71,0.5841,0.53948,0.00667,0.8131,0.55251,0.64296,0.51179,1.05691,2.11144,0.01228,0.001,0.001,0.001
