epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1015.88,1.09067,1.33348,0.01318,0.6745,0.59611,0.65871,0.47496,1.1073,1.34388,0.01371,0.00742,0.00742,0.00742
45,1037.65,1.10414,1.35854,0.01322,0.6376,0.57308,0.62862,0.45067,1.1405,1.47234,0.01453,0.00736,0.00736,0.00736
46,1058.7,1.09924,1.33732,0.01314,0.69292,0.56317,0.64496,0.47902,1.10073,1.40768,0.01361,0.0073,0.0073,0.0073
47,1079.9,1.09661,1.32927,0.01313,0.69009,0.54033,0.63741,0.46311,1.10274,1.39074,0.01382,0.00724,0.00724,0.00724
48,1100.64,1.07569,1.31323,0.0129,0.71304,0.54462,0.64939,0.48542,1.08931,1.43244,0.01327,0.00718,0.00718,0.00718
49,1121.53,1.07727,1.32499,0.01278,0.6769,0.56621,0.64568,0.47824,1.08035,1.38596,0.01327,0.00712,0.00712,0.00712
50,1142,1.05972,1.29635,0.01277,0.67114,0.57686,0.64576,0.48304,1.09383,1.46607,0.01358,0.00706,0.00706,0.00706
51,1163.1,1.05599,1.27842,0.01228,0.70989,0.57355,0.64227,0.47002,1.10722,1.42675,0.01362,0.007,0.007,0.007
52,1183.62,1.05879,1.27271,0.01272,0.67016,0.57829,0.63332,0.47119,1.09966,1.48301,0.0137,0.00694,0.00694,0.00694
53,1204.3,1.05802,1.26486,0.01251,0.66236,0.56164,0.63833,0.48387,1.06334,1.40864,0.01321,0.00688,0.00688,0.00688
54,1224.7,1.04934,1.27928,0.01274,0.68635,0.55955,0.65144,0.49032,1.05388,1.42374,0.01298,0.00682,0.00682,0.00682
55,1247.08,1.06256,1.25287,0.01264,0.60778,0.60426,0.62061,0.46343,1.10134,1.51035,0.01333,0.00676,0.00676,0.00676
56,1269.68,1.03741,1.24076,0.01233,0.66412,0.58904,0.63845,0.47558,1.09568,1.388,0.01353,0.0067,0.0067,0.0067
57,1292.37,1.04015,1.23069,0.01253,0.67552,0.56317,0.63948,0.47529,1.10856,1.4333,0.01357,0.00664,0.00664,0.00664
58,1314.99,1.03399,1.2265,0.01221,0.67416,0.57314,0.63639,0.4744,1.1186,1.47863,0.01366,0.00658,0.00658,0.00658
59,1337.2,1.033,1.18589,0.01246,0.66221,0.59361,0.64176,0.47544,1.1042,1.44555,0.01364,0.00652,0.00652,0.00652
60,1359.15,1.03548,1.20026,0.01245,0.6744,0.599,0.6607,0.4937,1.07541,1.38338,0.01321,0.00646,0.00646,0.00646
61,1381.3,1.02111,1.18882,0.01197,0.68718,0.55708,0.65116,0.49325,1.07958,1.43776,0.01315,0.0064,0.0064,0.0064
62,1402.97,1.01562,1.16537,0.01201,0.68971,0.57991,0.64423,0.49174,1.05716,1.50045,0.01303,0.00634,0.00634,0.00634
63,1425.25,1.00393,1.16287,0.01183,0.68987,0.58752,0.65556,0.49508,1.08045,1.40662,0.01307,0.00628,0.00628,0.00628
64,1447.67,1.01156,1.205,0.01191,0.68537,0.56925,0.64646,0.48446,1.09563,1.46337,0.01337,0.00622,0.00622,0.00622
65,1469.05,0.99325,1.14061,0.01175,0.65764,0.62276,0.67625,0.50043,1.07553,1.39021,0.01339,0.00616,0.00616,0.00616
66,1489.88,1.00602,1.15937,0.01185,0.69481,0.56925,0.64224,0.48664,1.07948,1.4707,0.01319,0.0061,0.0061,0.0061
67,1511.01,0.99072,1.12708,0.01153,0.73756,0.54326,0.6454,0.48849,1.09039,1.4851,0.01313,0.00604,0.00604,0.00604
68,1532.43,0.99024,1.1511,0.01175,0.72,0.57535,0.65826,0.49457,1.0753,1.45636,0.01317,0.00598,0.00598,0.00598
69,1554.22,0.98074,1.12341,0.01163,0.69354,0.57524,0.65814,0.49828,1.07378,1.49888,0.01307,0.00592,0.00592,0.00592
70,1575.55,0.97111,1.11156,0.01152,0.71225,0.56925,0.64474,0.48683,1.07616,1.52144,0.01316,0.00586,0.00586,0.00586
71,1597.25,0.97692,1.10071,0.01161,0.68408,0.59656,0.65993,0.49594,1.07317,1.45348,0.01305,0.0058,0.0058,0.0058
72,1618.73,0.96925,1.10388,0.01126,0.73253,0.56012,0.64857,0.49069,1.07788,1.52155,0.01319,0.00574,0.00574,0.00574
73,1640.3,0.95721,1.09743,0.01128,0.7063,0.60426,0.65852,0.50013,1.03899,1.51767,0.01263,0.00568,0.00568,0.00568
74,1661.7,0.94993,1.09093,0.01106,0.73116,0.56773,0.64435,0.49772,1.05709,1.57083,0.01284,0.00562,0.00562,0.00562
75,1683.4,0.94997,1.05717,0.01111,0.676,0.59386,0.64766,0.49188,1.06197,1.52367,0.01289,0.00556,0.00556,0.00556
76,1704.96,0.95087,1.06249,0.01117,0.75527,0.53549,0.64292,0.49043,1.07936,1.57031,0.01331,0.0055,0.0055,0.0055
77,1727.44,0.95276,1.05937,0.01125,0.71665,0.56589,0.64095,0.48475,1.06822,1.64527,0.01307,0.00544,0.00544,0.00544
78,1749.99,0.94919,1.04973,0.01105,0.71708,0.57482,0.64976,0.49302,1.06256,1.55678,0.01283,0.00538,0.00538,0.00538
79,1772.81,0.93837,1.04372,0.01108,0.76996,0.53881,0.65713,0.49339,1.08012,1.50943,0.01308,0.00532,0.00532,0.00532
80,1795.65,0.93101,1.03509,0.01078,0.77832,0.5449,0.65899,0.49362,1.08869,1.52097,0.01319,0.00526,0.00526,0.00526
81,1818.45,0.93378,1.05117,0.01104,0.8115,0.54947,0.66586,0.50792,1.06291,1.50194,0.01271,0.0052,0.0052,0.0052
82,1840.94,0.92355,1.00647,0.01079,0.71816,0.57839,0.64739,0.48961,1.08863,1.57672,0.0132,0.00514,0.00514,0.00514
83,1864.03,0.92668,1.01892,0.01096,0.69063,0.57991,0.63933,0.48213,1.07666,1.59825,0.01303,0.00508,0.00508,0.00508
84,1886.97,0.94667,1.02531,0.01107,0.73768,0.57078,0.66196,0.50426,1.05398,1.53131,0.01298,0.00502,0.00502,0.00502
85,1909.81,0.92461,1.01496,0.01083,0.72695,0.57839,0.6604,0.50429,1.06639,1.59108,0.01292,0.00496,0.00496,0.00496
86,1932.47,0.92118,1.00697,0.01098,0.72294,0.5723,0.65491,0.50593,1.0668,1.56513,0.01288,0.0049,0.0049,0.0049
87,1955.59,0.9145,1.00451,0.0107,0.74055,0.54947,0.6485,0.5007,1.06117,1.60454,0.01295,0.00484,0.00484,0.00484
88,1978.09,0.90699,0.98144,0.01057,0.69722,0.57481,0.63825,0.4883,1.06141,1.69353,0.01294,0.00478,0.00478,0.00478
89,2001.03,0.90992,0.98462,0.01057,0.74895,0.55708,0.64291,0.49866,1.05253,1.69442,0.01262,0.00472,0.00472,0.00472
90,2023.64,0.90735,0.99248,0.01056,0.74148,0.55403,0.64341,0.49616,1.04711,1.66586,0.01268,0.00466,0.00466,0.00466
91,2046.52,0.90111,0.96471,0.01053,0.72894,0.57382,0.66177,0.50567,1.05247,1.5513,0.01286,0.0046,0.0046,0.0046
92,2069.07,0.89138,0.9703,0.01032,0.72075,0.58447,0.64507,0.49925,1.07207,1.57982,0.01303,0.00454,0.00454,0.00454
93,2091.72,0.90143,0.95572,0.01053,0.75948,0.56012,0.65782,0.50338,1.0541,1.56185,0.01264,0.00448,0.00448,0.00448
94,2114.32,0.89373,0.95903,0.01045,0.75739,0.57019,0.65304,0.50293,1.05404,1.6594,0.01271,0.00442,0.00442,0.00442
95,2137.13,0.89376,0.96029,0.01091,0.71755,0.59162,0.65751,0.50542,1.03402,1.59294,0.01223,0.00436,0.00436,0.00436
96,2158.98,0.88806,0.95672,0.01045,0.77762,0.56317,0.65345,0.50549,1.07026,1.69732,0.01288,0.0043,0.0043,0.0043
97,2181.48,0.88035,0.93839,0.01022,0.76611,0.54947,0.65402,0.49751,1.05028,1.61746,0.01262,0.00424,0.00424,0.00424
98,2203.66,0.86277,0.91973,0.0101,0.73435,0.57382,0.64572,0.49793,1.06563,1.6841,0.01296,0.00418,0.00418,0.00418
99,2225.96,0.87938,0.93447,0.01025,0.7483,0.5611,0.64913,0.51023,1.03914,1.69229,0.01236,0.00412,0.00412,0.00412
100,2248.31,0.86619,0.92764,0.01016,0.75914,0.55708,0.65026,0.51113,1.04246,1.62305,0.01239,0.00406,0.00406,0.00406
101,2270.92,0.86234,0.91268,0.01004,0.72375,0.59019,0.66075,0.51211,1.05089,1.62601,0.01248,0.004,0.004,0.004
102,2293.32,0.86546,0.9167,0.01001,0.76738,0.56773,0.65731,0.51378,1.06144,1.63548,0.01272,0.00394,0.00394,0.00394
103,2316.17,0.85757,0.89659,0.01005,0.74901,0.56012,0.64938,0.49239,1.07456,1.68212,0.01284,0.00388,0.00388,0.00388
